transaction_id,payment_model,payment_model_bg,amount,is_cross_border,has_currency_conversion,cost,latency,is_failed,risk_probability,expected_loss,status
4406,instant_payment,Незабавно плащане,17.33,False,False,0.304,3.0672,False,0.01357,0.0823,success
4407,card_payment,Картово плащане,13.77,False,False,0.3479,2.9924,False,0.03086,0.1912,success
4408,card_payment,Картово плащане,52.83,False,False,1.0509,3.2138,False,0.03797,0.9027,success
4409,bank_transfer,Банков превод,89.44,False,False,0.7183,10.5412,False,0.02176,0.6812,success
4410,instant_payment,Незабавно плащане,34.8,True,False,0.5588,1.8024,True,0.0328,0.3995,failed
4411,card_payment,Картово плащане,13.03,True,False,0.5345,2.9271,True,0.05151,0.302,failed
4412,card_payment,Картово плащане,54.92,False,False,1.0886,3.0174,False,0.0396,0.9787,success
4413,e_wallet,Електронен портфейл,33.22,False,False,0.5851,2.4404,False,0.02453,0.326,success
4414,e_wallet,Електронен портфейл,38.61,False,False,0.6605,2.3428,False,0.02397,0.3702,success
4415,bank_transfer,Банков превод,61.4,False,False,0.6342,10.2277,False,0.01872,0.4023,success
4416,instant_payment,Незабавно плащане,42.92,False,False,0.4575,2.2902,False,0.02072,0.3113,success
4417,instant_payment,Незабавно плащане,48.22,False,False,0.4893,1.9352,False,0.02577,0.4349,success
4418,bank_transfer,Банков превод,34.99,False,False,0.555,10.7815,False,0.01867,0.2286,success
4419,card_payment,Картово плащане,51.47,False,False,1.0265,3.1537,False,0.03583,0.8299,success
4420,bank_transfer,Банков превод,55.25,False,False,0.6158,11.8,False,0.01663,0.3216,success
4421,bank_transfer,Банков превод,73.67,False,False,0.671,10.8455,False,0.01764,0.4548,success
4422,bank_transfer,Банков превод,22.11,True,False,0.8663,10.624,False,0.03003,0.2324,success
4423,e_wallet,Електронен портфейл,20.74,False,False,0.4104,2.5274,False,0.0252,0.2091,success
4424,instant_payment,Незабавно плащане,21.1,False,False,0.3266,2.1791,False,0.02501,0.1847,success
4425,card_payment,Картово плащане,50.64,False,False,1.0115,3.0637,True,0.04158,0.9475,failed
4426,bank_transfer,Банков превод,9.29,False,False,0.4779,11.1281,False,0.01371,0.0446,success
4427,bank_transfer,Банков превод,66.21,False,False,0.6486,10.086,False,0.021,0.4866,success
4428,e_wallet,Електронен портфейл,24.21,False,False,0.4589,2.5486,False,0.0312,0.3021,success
4429,instant_payment,Незабавно плащане,22.62,False,False,0.3357,2.1981,False,0.02202,0.1743,success
4430,instant_payment,Незабавно плащане,60.89,False,False,0.5653,1.7481,False,0.01908,0.4066,success
4431,open_banking,Open Banking плащане,21.24,False,False,0.2862,3.8434,False,0.02079,0.1678,success
4432,instant_payment,Незабавно плащане,43.3,False,False,0.4598,2.4907,False,0.02483,0.3763,success
4433,e_wallet,Електронен портфейл,23.49,False,False,0.4489,2.9643,False,0.02818,0.2648,success
4434,instant_payment,Незабавно плащане,25.4,False,False,0.3524,2.1113,False,0.02507,0.2229,success
4435,e_wallet,Електронен портфейл,38.77,False,False,0.6628,2.6047,False,0.02901,0.4499,success
4436,bank_transfer,Банков превод,74.84,False,False,0.6745,10.594,False,0.00819,0.2145,success
4437,card_payment,Картово плащане,30.64,False,False,0.6515,3.1285,False,0.03569,0.4921,success
4438,card_payment,Картово плащане,36.65,False,False,0.7597,2.5417,False,0.0325,0.536,success
4439,e_wallet,Електронен портфейл,30.79,False,False,0.5511,2.4902,False,0.01816,0.2237,success
4440,card_payment,Картово плащане,14.52,False,False,0.3614,3.257,False,0.03695,0.2414,success
4441,e_wallet,Електронен портфейл,58.35,True,True,1.9922,3.0209,False,0.04951,1.1556,success
4442,bank_transfer,Банков превод,46.19,False,False,0.5886,10.6191,False,0.01101,0.178,success
4443,card_payment,Картово плащане,117.33,False,False,2.2119,3.1211,False,0.03904,2.0613,success
4444,instant_payment,Незабавно плащане,72.54,False,False,0.6352,1.9319,False,0.02034,0.5164,success
4445,e_wallet,Електронен портфейл,22.91,False,False,0.4407,2.7832,False,0.02297,0.2105,success
4446,e_wallet,Електронен портфейл,35.74,True,True,1.3365,2.6946,False,0.04116,0.5884,success
4447,instant_payment,Незабавно плащане,42.47,False,False,0.4548,2.0897,False,0.01751,0.2603,success
4448,e_wallet,Електронен портфейл,119.93,False,False,1.799,2.4689,False,0.02984,1.4315,success
4449,open_banking,Open Banking плащане,38.85,False,False,0.3742,3.6575,False,0.03189,0.4708,success
4450,e_wallet,Електронен портфейл,109.56,False,False,1.6538,2.568,False,0.02641,1.1574,success
4451,open_banking,Open Banking плащане,40.15,False,False,0.3807,4.3557,False,0.02664,0.4064,success
4452,card_payment,Картово плащане,58.29,False,False,1.1492,3.3311,False,0.04134,1.0844,success
4453,bank_transfer,Банков превод,45.45,False,False,0.5864,9.635,False,0.01489,0.2369,success
4454,bank_transfer,Банков превод,64.69,False,False,0.6441,10.1643,False,0.01529,0.3462,success
4455,e_wallet,Електронен портфейл,18.46,True,False,0.5584,3.2494,False,0.0406,0.2998,success
4456,instant_payment,Незабавно плащане,58.47,False,False,0.5508,2.2628,False,0.023,0.4707,success
4457,card_payment,Картово плащане,27.36,True,False,0.7925,3.207,False,0.04952,0.6097,success
4458,e_wallet,Електронен портфейл,33.55,False,False,0.5897,2.9325,False,0.02725,0.3657,success
4459,instant_payment,Незабавно плащане,13.84,False,False,0.283,2.1625,False,0.01641,0.0795,success
4460,e_wallet,Електронен портфейл,14.7,False,False,0.3258,3.1165,False,0.02331,0.1371,success
4461,e_wallet,Електронен портфейл,60.03,False,False,0.9604,2.5284,False,0.02575,0.6183,success
4462,card_payment,Картово плащане,21.7,False,False,0.4906,3.2032,False,0.037,0.3613,success
4463,instant_payment,Незабавно плащане,150.99,False,False,1.1059,2.3502,False,0.02697,1.4253,success
4464,card_payment,Картово плащане,103.25,False,False,1.9585,3.2223,False,0.03345,1.5542,success
4465,card_payment,Картово плащане,42.0,False,False,0.856,3.8806,False,0.03651,0.69,success
4466,e_wallet,Електронен портфейл,74.21,True,False,1.3389,3.0246,False,0.0424,1.2586,success
4467,bank_transfer,Банков превод,16.4,False,False,0.4992,9.9962,False,0.01642,0.0943,success
4468,open_banking,Open Banking плащане,32.85,False,False,0.3443,4.8994,False,0.03181,0.3971,success
4469,e_wallet,Електронен портфейл,36.95,False,False,0.6373,2.886,False,0.02622,0.3875,success
4470,open_banking,Open Banking плащане,16.32,False,False,0.2616,4.9797,False,0.03014,0.1869,success
4471,card_payment,Картово плащане,131.66,False,False,2.4699,3.1669,False,0.03806,2.2549,success
4472,instant_payment,Незабавно плащане,16.68,False,False,0.3001,1.9566,False,0.02689,0.157,success
4473,instant_payment,Незабавно плащане,53.6,False,False,0.5216,2.3198,False,0.01561,0.2928,success
4474,card_payment,Картово плащане,18.93,False,False,0.4407,2.5094,False,0.03684,0.3138,success
4475,card_payment,Картово плащане,244.35,False,False,4.4983,3.0162,False,0.03633,3.9948,success
4476,instant_payment,Незабавно плащане,63.49,False,False,0.5809,2.031,False,0.02304,0.512,success
4477,bank_transfer,Банков превод,10.31,False,False,0.4809,9.8,False,0.02143,0.0773,success
4478,instant_payment,Незабавно плащане,5.0,True,False,0.38,2.44,False,0.02853,0.0499,success
4479,instant_payment,Незабавно плащане,9.05,False,False,0.2543,2.1128,False,0.0204,0.0646,success
4480,open_banking,Open Banking плащане,21.12,False,False,0.2856,4.1406,False,0.03175,0.2548,success
4481,bank_transfer,Банков превод,56.57,False,False,0.6197,9.7429,False,0.01181,0.2338,success
4482,bank_transfer,Банков превод,12.2,False,False,0.4866,11.5852,False,0.01272,0.0543,success
4483,e_wallet,Електронен портфейл,37.22,False,False,0.6411,2.3731,False,0.02746,0.4088,success
4484,card_payment,Картово плащане,29.05,True,False,0.8229,2.3415,False,0.04229,0.5528,success
4485,e_wallet,Електронен портфейл,26.26,False,False,0.4876,2.7924,False,0.02405,0.2526,success
4486,bank_transfer,Банков превод,29.81,True,False,0.8894,10.9978,False,0.03047,0.3179,success
4487,card_payment,Картово плащане,97.86,False,False,1.8615,3.0951,False,0.03617,1.5928,success
4488,card_payment,Картово плащане,35.43,False,False,0.7377,3.3904,False,0.03796,0.6052,success
4489,card_payment,Картово плащане,21.5,False,False,0.487,3.6412,False,0.0392,0.3793,success
4490,open_banking,Open Banking плащане,63.77,False,False,0.4989,4.5024,False,0.03294,0.7982,success
4491,bank_transfer,Банков превод,64.21,False,False,0.6426,8.9789,False,0.01236,0.2778,success
4492,bank_transfer,Банков превод,13.16,False,False,0.4895,11.441,False,0.01336,0.0615,success
4493,instant_payment,Незабавно плащане,24.98,False,False,0.3499,2.3223,False,0.01917,0.1676,success
4494,card_payment,Картово плащане,75.31,False,False,1.4556,3.2201,False,0.03596,1.2187,success
4495,bank_transfer,Банков превод,22.42,False,False,0.5173,9.4665,False,0.00634,0.0497,success
4496,instant_payment,Незабавно плащане,34.42,False,False,0.4065,2.6453,False,0.02156,0.2597,success
4497,e_wallet,Електронен портфейл,26.2,True,True,1.0598,2.7483,False,0.04318,0.4525,success
4498,e_wallet,Електронен портфейл,47.16,False,False,0.7802,2.618,False,0.02533,0.4778,success
4499,open_banking,Open Banking плащане,76.19,False,False,0.561,4.8474,False,0.02523,0.7305,success
4500,instant_payment,Незабавно плащане,32.41,True,False,0.5445,2.0362,False,0.0263,0.2983,success
4501,bank_transfer,Банков превод,78.38,False,False,0.6851,11.7193,False,0.01955,0.5363,success
4502,e_wallet,Електронен портфейл,5.84,False,False,0.2018,2.8986,False,0.0274,0.064,success
4503,card_payment,Картово плащане,50.24,False,False,1.0043,3.7979,False,0.04141,0.9362,success
4504,e_wallet,Електронен портфейл,67.93,True,False,1.251,2.5016,False,0.04074,1.107,success
4505,card_payment,Картово плащане,214.3,False,False,3.9574,2.9678,False,0.04116,3.9693,success
4506,card_payment,Картово плащане,38.25,False,False,0.7885,2.9636,False,0.03251,0.5596,success
4507,e_wallet,Електронен портфейл,64.24,False,False,1.0194,2.5756,False,0.02656,0.6825,success
4508,card_payment,Картово плащане,15.47,False,False,0.3785,3.7245,False,0.03046,0.212,success
4509,e_wallet,Електронен портфейл,83.71,False,False,1.2919,3.1276,False,0.02552,0.8545,success
4510,open_banking,Open Banking плащане,30.46,False,False,0.3323,3.3345,False,0.02576,0.2982,success
4511,e_wallet,Електронен портфейл,12.98,False,False,0.3017,2.9053,False,0.0287,0.149,success
4512,e_wallet,Електронен портфейл,27.77,False,False,0.5088,2.5481,False,0.02447,0.2718,success
4513,bank_transfer,Банков превод,33.85,False,False,0.5515,9.4173,False,0.02383,0.2823,success
4514,e_wallet,Електронен портфейл,35.59,False,False,0.6183,2.6971,False,0.02723,0.3876,success
4515,bank_transfer,Банков превод,43.17,False,False,0.5795,10.2901,False,0.01245,0.1881,success
4516,open_banking,Open Banking плащане,62.16,False,False,0.4908,3.8768,False,0.03023,0.7141,success
4517,card_payment,Картово плащане,50.14,False,False,1.0025,2.2465,False,0.03355,0.757,success
4518,bank_transfer,Банков превод,72.11,False,False,0.6663,9.4738,False,0.01434,0.3619,success
4519,e_wallet,Електронен портфейл,7.74,False,False,0.2284,2.6691,False,0.02458,0.0761,success
4520,bank_transfer,Банков превод,29.49,False,False,0.5385,10.9147,False,0.01851,0.1911,success
4521,e_wallet,Електронен портфейл,28.63,False,False,0.5208,2.5507,False,0.02478,0.2838,success
4522,card_payment,Картово плащане,53.84,False,False,1.0691,3.0653,False,0.04396,1.0651,success
4523,bank_transfer,Банков превод,30.41,False,False,0.5412,9.9803,False,0.01708,0.1818,success
4524,open_banking,Open Banking плащане,8.49,False,False,0.2224,3.8781,False,0.03335,0.1076,success
4525,instant_payment,Незабавно плащане,17.62,False,False,0.3057,1.9874,False,0.01732,0.1068,success
4526,instant_payment,Незабавно плащане,58.32,False,False,0.5499,1.943,False,0.02291,0.4676,success
4527,open_banking,Open Banking плащане,62.99,False,False,0.495,4.2408,False,0.0316,0.7564,success
4528,bank_transfer,Банков превод,53.91,False,False,0.6117,10.0402,False,0.00844,0.1593,success
4529,instant_payment,Незабавно плащане,39.48,False,False,0.4369,2.0725,False,0.02022,0.2794,success
4530,e_wallet,Електронен портфейл,25.81,True,True,1.0485,2.4155,False,0.04117,0.425,success
4531,bank_transfer,Банков превод,27.52,False,False,0.5326,11.3256,False,0.01462,0.1408,success
4532,bank_transfer,Банков превод,47.69,False,False,0.5931,12.9116,False,0.01827,0.305,success
4533,e_wallet,Електронен портфейл,150.49,False,False,2.2269,2.0372,False,0.02943,1.7716,success
4534,e_wallet,Електронен портфейл,20.72,False,False,0.4101,2.7958,False,0.02412,0.1999,success
4535,card_payment,Картово плащане,26.12,False,False,0.5702,3.2253,False,0.03102,0.3646,success
4536,open_banking,Open Banking плащане,15.9,True,True,0.4749,4.222,False,0.0489,0.2955,success
4537,open_banking,Open Banking плащане,12.15,False,False,0.2407,4.5881,False,0.03384,0.1562,success
4538,bank_transfer,Банков превод,22.43,False,False,0.5173,10.6908,False,0.01384,0.1087,success
4539,e_wallet,Електронен портфейл,44.12,True,False,0.9177,2.5332,False,0.0426,0.7518,success
4540,e_wallet,Електронен портфейл,52.65,False,False,0.8571,2.8984,False,0.01655,0.3485,success
4541,bank_transfer,Банков превод,50.96,False,False,0.6029,10.0749,False,0.01669,0.2977,success
4542,card_payment,Картово плащане,15.52,False,False,0.3794,2.9831,False,0.03491,0.2438,success
4543,e_wallet,Електронен портфейл,72.55,False,False,1.1357,2.4206,False,0.03048,0.8845,success
4544,open_banking,Open Banking плащане,11.09,False,False,0.2354,3.8871,False,0.02637,0.1111,success
4545,bank_transfer,Банков превод,50.34,False,False,0.601,11.4884,False,0.01529,0.2694,success
4546,instant_payment,Незабавно плащане,6.22,False,False,0.2373,2.3378,False,0.02067,0.045,success
4547,bank_transfer,Банков превод,29.58,True,False,0.8887,10.9649,False,0.0311,0.322,success
4548,bank_transfer,Банков превод,29.61,False,False,0.5388,9.1692,False,0.00117,0.0121,success
4549,card_payment,Картово плащане,89.04,True,True,2.9712,2.9209,False,0.05532,2.2166,success
4550,card_payment,Картово плащане,12.76,False,False,0.3297,3.3548,False,0.03607,0.2071,success
4551,instant_payment,Незабавно плащане,31.61,False,False,0.3897,2.2381,False,0.01613,0.1785,success
4552,card_payment,Картово плащане,10.28,False,False,0.285,3.2817,False,0.02774,0.1283,success
4553,bank_transfer,Банков превод,5.0,False,False,0.465,9.1203,False,0.01935,0.0339,success
4554,e_wallet,Електронен портфейл,39.1,False,False,0.6674,2.7998,False,0.02477,0.3874,success
4555,bank_transfer,Банков превод,13.07,False,False,0.4892,9.2649,False,0.01991,0.0911,success
4556,bank_transfer,Банков превод,74.45,False,False,0.6734,9.4685,False,0.01803,0.4698,success
4557,card_payment,Картово плащане,125.62,False,False,2.3612,2.9799,False,0.03339,1.8875,success
4558,bank_transfer,Банков превод,50.71,False,False,0.6021,12.4009,False,0.01737,0.3083,success
4559,e_wallet,Електронен портфейл,16.15,False,False,0.3461,2.7746,False,0.02288,0.1478,success
4560,open_banking,Open Banking плащане,55.69,False,False,0.4584,4.8561,False,0.02985,0.6317,success
4561,open_banking,Open Banking плащане,33.56,False,False,0.3478,3.8511,False,0.02966,0.3782,success
4562,card_payment,Картово плащане,29.03,False,False,0.6225,3.1049,False,0.03327,0.4346,success
4563,card_payment,Картово плащане,49.42,False,False,0.9896,3.4071,False,0.02905,0.646,success
4564,bank_transfer,Банков превод,33.84,False,False,0.5515,10.9895,False,0.02115,0.2505,success
4565,e_wallet,Електронен портфейл,18.04,False,False,0.3726,2.3824,False,0.02206,0.1592,success
4566,card_payment,Картово плащане,81.98,False,False,1.5756,2.6378,False,0.03768,1.3901,success
4567,e_wallet,Електронен портфейл,25.69,False,False,0.4797,2.713,False,0.02974,0.3056,success
4568,card_payment,Картово плащане,38.36,False,False,0.7905,2.7917,False,0.03175,0.5481,success
4569,open_banking,Open Banking плащане,15.23,False,False,0.2561,4.3902,False,0.02721,0.1575,success
4570,card_payment,Картово плащане,48.09,False,False,0.9656,3.2241,False,0.03788,0.8197,success
4571,open_banking,Open Banking плащане,14.81,True,True,0.4629,4.3148,False,0.05749,0.3235,success
4572,e_wallet,Електронен портфейл,92.67,False,False,1.4174,2.6837,False,0.02631,0.9753,success
4573,e_wallet,Електронен портфейл,70.44,False,False,1.1062,2.1928,False,0.02731,0.7695,success
4574,card_payment,Картово плащане,17.29,False,False,0.4112,3.0739,False,0.03818,0.2971,success
4575,card_payment,Картово плащане,192.02,True,False,3.7564,3.5017,False,0.04631,4.0016,success
4576,open_banking,Open Banking плащане,39.01,False,False,0.375,4.1695,False,0.02804,0.4157,success
4577,bank_transfer,Банков превод,212.93,False,False,1.0888,9.9401,False,0.02111,1.5732,success
4578,bank_transfer,Банков превод,57.61,False,False,0.6228,9.7798,False,0.01351,0.2724,success
4579,card_payment,Картово плащане,10.32,False,False,0.2858,3.5187,False,0.03608,0.1676,success
4580,bank_transfer,Банков превод,44.48,False,False,0.5834,10.9204,False,0.01403,0.2184,success
4581,instant_payment,Незабавно плащане,83.69,False,False,0.7021,1.9016,False,0.02063,0.6043,success
4582,card_payment,Картово плащане,19.4,False,False,0.4492,3.3223,False,0.03265,0.285,success
4583,card_payment,Картово плащане,16.29,False,False,0.3932,2.9384,False,0.03914,0.2869,success
4584,card_payment,Картово плащане,159.96,True,False,3.1793,3.2719,False,0.0424,3.052,success
4585,bank_transfer,Банков превод,8.03,True,False,0.8241,11.2043,False,0.02694,0.0757,success
4586,instant_payment,Незабавно плащане,40.88,False,False,0.4453,1.9919,False,0.02107,0.3015,success
4587,e_wallet,Електронен портфейл,20.25,False,False,0.4035,2.8456,False,0.02259,0.183,success
4588,bank_transfer,Банков превод,41.84,True,False,0.9255,9.9421,False,0.02399,0.3513,success
4589,instant_payment,Незабавно плащане,17.71,False,False,0.3063,2.3104,False,0.01839,0.114,success
4590,bank_transfer,Банков превод,43.88,True,False,0.9316,9.2425,False,0.03084,0.4736,success
4591,open_banking,Open Banking плащане,113.97,True,False,0.8698,5.0321,False,0.04361,1.8887,success
4592,e_wallet,Електронен портфейл,61.78,True,False,1.1649,2.5761,False,0.03607,0.8914,success
4593,card_payment,Картово плащане,9.02,False,False,0.2624,2.846,False,0.03649,0.1481,success
4594,open_banking,Open Banking плащане,17.4,False,False,0.267,4.7502,False,0.03687,0.2438,success
4595,card_payment,Картово плащане,47.76,False,False,0.9597,3.6071,False,0.03746,0.8051,success
4596,e_wallet,Електронен портфейл,38.07,False,False,0.653,2.4444,False,0.02427,0.3696,success
4597,bank_transfer,Банков превод,116.53,False,False,0.7996,10.9655,False,0.01544,0.6297,success
4598,bank_transfer,Банков превод,137.42,False,False,0.8623,10.8507,False,0.01474,0.7089,success
4599,e_wallet,Електронен портфейл,161.23,True,True,4.9757,2.4353,False,0.04676,3.0156,success
4600,card_payment,Картово плащане,20.31,False,False,0.4656,3.0162,False,0.0371,0.3391,success
4601,e_wallet,Електронен портфейл,5.0,False,False,0.19,2.599,False,0.02427,0.0485,success
4602,bank_transfer,Банков превод,44.95,False,False,0.5848,10.019,False,0.00791,0.1244,success
4603,card_payment,Картово плащане,26.09,False,False,0.5696,3.1585,False,0.03279,0.385,success
4604,e_wallet,Електронен портфейл,8.65,False,False,0.2411,3.0388,False,0.02133,0.0738,success
4605,bank_transfer,Банков превод,35.78,False,False,0.5573,11.2979,False,0.01633,0.2045,success
4606,open_banking,Open Banking плащане,11.84,False,False,0.2392,3.5897,False,0.02998,0.1349,success
4607,bank_transfer,Банков превод,33.66,True,True,1.2376,10.5836,False,0.04493,0.5293,success
4608,bank_transfer,Банков превод,13.44,False,False,0.4903,8.6352,False,0.01832,0.0862,success
4609,card_payment,Картово плащане,11.52,True,False,0.5074,2.8615,False,0.05099,0.2643,success
4610,e_wallet,Електронен портфейл,133.26,False,False,1.9856,2.5326,False,0.0188,1.0021,success
4611,card_payment,Картово плащане,48.45,False,False,0.9721,2.7164,False,0.03368,0.7343,success
4612,card_payment,Картово плащане,46.25,True,False,1.1325,2.7446,False,0.044,0.9157,success
4613,open_banking,Open Banking плащане,35.72,False,False,0.3586,4.9108,False,0.03018,0.4097,success
4614,e_wallet,Електронен портфейл,65.84,True,True,2.2094,2.4785,False,0.04499,1.1849,success
4615,card_payment,Картово плащане,93.93,False,False,1.7907,3.043,False,0.0301,1.2723,success
4616,bank_transfer,Банков превод,101.6,False,False,0.7548,8.7054,False,0.02427,0.863,success
4617,bank_transfer,Банков превод,70.64,False,False,0.6619,9.3073,False,0.02222,0.5494,success
4618,bank_transfer,Банков превод,5.0,True,False,0.815,10.3027,True,0.02455,0.043,failed
4619,open_banking,Open Banking плащане,107.05,False,False,0.7152,5.4197,False,0.03912,1.5914,success
4620,e_wallet,Електронен портфейл,27.13,False,False,0.4998,2.4266,False,0.0305,0.331,success
4621,bank_transfer,Банков превод,29.2,False,False,0.5376,10.6545,False,0.01914,0.1956,success
4622,open_banking,Open Banking плащане,11.43,False,False,0.2371,4.0874,False,0.03051,0.1325,success
4623,instant_payment,Незабавно плащане,34.63,False,False,0.4078,1.6653,False,0.01686,0.2044,success
4624,open_banking,Open Banking плащане,41.0,False,False,0.385,4.1065,False,0.03126,0.487,success
4625,card_payment,Картово плащане,44.46,False,False,0.9003,2.0938,False,0.0362,0.7243,success
4626,open_banking,Open Banking плащане,12.51,False,False,0.2425,3.8619,False,0.03197,0.152,success
4627,card_payment,Картово плащане,36.98,False,False,0.7656,3.3438,False,0.03321,0.5526,success
4628,bank_transfer,Банков превод,139.0,False,False,0.867,10.4102,False,0.00905,0.4403,success
4629,bank_transfer,Банков превод,26.7,False,False,0.5301,11.2046,False,0.01673,0.1563,success
4630,instant_payment,Незабавно плащане,14.32,False,False,0.2859,1.9798,False,0.02237,0.1121,success
4631,card_payment,Картово плащане,15.28,False,False,0.375,3.9996,False,0.02976,0.2046,success
4632,e_wallet,Електронен портфейл,24.72,True,False,0.6461,2.6351,False,0.03441,0.3402,success
4633,instant_payment,Незабавно плащане,27.38,False,False,0.3643,1.9867,False,0.02191,0.21,success
4634,card_payment,Картово плащане,48.68,False,False,0.9762,3.3305,False,0.03383,0.7411,success
4635,bank_transfer,Банков превод,56.6,False,False,0.6198,8.7936,False,0.01267,0.251,success
4636,card_payment,Картово плащане,47.95,True,True,1.7385,3.2251,False,0.05656,1.2204,success
4637,open_banking,Open Banking плащане,27.75,False,False,0.3187,4.7253,True,0.0325,0.3427,failed
4638,card_payment,Картово плащане,98.64,False,False,1.8755,3.6734,False,0.03359,1.491,success
4639,bank_transfer,Банков превод,10.0,False,False,0.48,9.035,False,0.02001,0.07,success
4640,open_banking,Open Banking плащане,53.47,False,False,0.4473,4.4712,False,0.02756,0.56,success
4641,card_payment,Картово плащане,27.18,False,False,0.5892,3.025,False,0.03728,0.456,success
4642,bank_transfer,Банков превод,24.28,True,True,1.1156,9.2115,False,0.03437,0.2921,success
4643,bank_transfer,Банков превод,59.9,False,False,0.6297,10.2667,False,0.02035,0.4266,success
4644,card_payment,Картово плащане,34.65,False,False,0.7237,2.6153,False,0.03304,0.5152,success
4645,e_wallet,Електронен портфейл,28.74,False,False,0.5224,2.6045,False,0.02195,0.2523,success
4646,bank_transfer,Банков превод,50.33,True,True,1.4543,9.4294,False,0.03601,0.6343,success
4647,e_wallet,Електронен портфейл,22.82,True,True,0.9618,2.8386,False,0.04741,0.4328,success
4648,e_wallet,Електронен портфейл,62.2,False,False,0.9908,2.7314,False,0.02303,0.573,success
4649,card_payment,Картово плащане,18.55,False,False,0.4339,3.0333,False,0.03094,0.2583,success
4650,e_wallet,Електронен портфейл,18.1,False,False,0.3734,2.7366,False,0.0195,0.1412,success
4651,e_wallet,Електронен портфейл,16.35,False,False,0.3489,2.4659,False,0.03421,0.2237,success
4652,bank_transfer,Банков превод,38.15,False,False,0.5645,9.7628,False,0.01534,0.2048,success
4653,e_wallet,Електронен портфейл,9.76,False,False,0.2566,2.7124,False,0.02575,0.1005,success
4654,e_wallet,Електронен портфейл,17.02,True,True,0.7936,2.3138,False,0.04365,0.2972,success
4655,e_wallet,Електронен портфейл,81.89,False,False,1.2665,2.0495,False,0.02845,0.9319,success
4656,card_payment,Картово плащане,9.5,False,False,0.271,3.5213,False,0.03421,0.1462,success
4657,card_payment,Картово плащане,19.14,False,False,0.4445,2.8716,False,0.03517,0.3029,success
4658,e_wallet,Електронен портфейл,12.2,True,False,0.4708,2.7247,False,0.04087,0.1994,success
4659,card_payment,Картово плащане,5.0,False,False,0.19,3.6193,False,0.03745,0.0843,success
4660,bank_transfer,Банков превод,111.47,False,False,0.7844,8.8098,False,0.01408,0.5493,success
4661,open_banking,Open Banking плащане,36.35,False,False,0.3618,4.258,False,0.02772,0.3829,success
4662,bank_transfer,Банков превод,70.35,False,False,0.6611,10.528,False,0.02448,0.6028,success
4663,card_payment,Картово плащане,181.39,True,True,5.7417,2.4176,False,0.06593,5.3816,success
4664,bank_transfer,Банков превод,78.27,True,True,1.8175,9.756,False,0.04454,1.2202,success
4665,bank_transfer,Банков превод,22.2,True,False,0.8666,8.4165,False,0.03168,0.2462,success
4666,instant_payment,Незабавно плащане,52.53,False,False,0.5152,2.1037,False,0.02244,0.4126,success
4667,card_payment,Картово плащане,25.82,False,False,0.5648,3.1357,False,0.03186,0.3702,success
4668,e_wallet,Електронен портфейл,19.19,False,False,0.3887,2.6166,False,0.02182,0.1675,success
4669,bank_transfer,Банков превод,42.21,False,False,0.5766,11.212,False,0.01398,0.2065,success
4670,open_banking,Open Banking плащане,14.78,False,False,0.2539,4.8387,False,0.0305,0.1713,success
4671,instant_payment,Незабавно плащане,105.68,False,False,0.8341,1.6672,False,0.01955,0.7231,success
4672,card_payment,Картово плащане,16.58,False,False,0.3984,2.7561,False,0.03826,0.2855,success
4673,card_payment,Картово плащане,25.14,False,False,0.5525,2.8817,False,0.03279,0.371,success
4674,card_payment,Картово плащане,69.46,False,False,1.3503,3.8346,False,0.03352,1.0477,success
4675,card_payment,Картово плащане,22.23,False,False,0.5001,2.9863,False,0.03771,0.3772,success
4676,card_payment,Картово плащане,15.12,False,False,0.3722,2.9447,False,0.03456,0.2351,success
4677,card_payment,Картово плащане,56.55,True,False,1.3179,3.0393,False,0.03967,1.0095,success
4678,e_wallet,Електронен портфейл,57.13,True,True,1.9568,2.504,False,0.04701,1.0743,success
4679,bank_transfer,Банков превод,16.38,False,False,0.4991,10.8438,False,0.01677,0.0961,success
4680,instant_payment,Незабавно плащане,56.49,False,False,0.5389,1.8384,False,0.02851,0.5637,success
4681,card_payment,Картово плащане,35.65,False,False,0.7417,2.6216,False,0.0307,0.4925,success
4682,bank_transfer,Банков превод,30.39,False,False,0.5412,10.3312,False,0.00971,0.1033,success
4683,open_banking,Open Banking плащане,9.72,False,False,0.2286,4.3407,False,0.0333,0.123,success
4684,instant_payment,Незабавно плащане,33.45,False,False,0.4007,2.1529,False,0.02261,0.2647,success
4685,instant_payment,Незабавно плащане,34.45,False,False,0.4067,2.7556,False,0.01451,0.175,success
4686,bank_transfer,Банков превод,65.04,False,False,0.6451,9.847,False,0.01135,0.2584,success
4687,bank_transfer,Банков превод,14.15,False,False,0.4924,11.4745,False,0.01275,0.0631,success
4688,bank_transfer,Банков превод,104.8,False,False,0.7644,10.7253,False,0.01704,0.625,success
4689,e_wallet,Електронен портфейл,48.35,False,False,0.7969,3.2397,False,0.02772,0.5361,success
4690,open_banking,Open Banking плащане,14.24,False,False,0.2512,4.6736,False,0.03004,0.1626,success
4691,bank_transfer,Банков превод,206.76,False,False,1.0703,10.2779,False,0.02091,1.5132,success
4692,e_wallet,Електронен портфейл,123.65,False,False,1.8511,2.8412,False,0.03293,1.6287,success
4693,e_wallet,Електронен портфейл,15.85,True,False,0.5219,2.4243,False,0.03625,0.2298,success
